Make	Model	Serial_Number	Comment	Measurement_Date	Measurement_Time	Intensity_Actual_(suns)	Intensity_Set_(suns)	Vmp_(V)	pVmp_(V)	Voc_(V)	pVoc_(V)	Imp_(A)	pImp_(A)	Isc_(A)	pIsc_(A)	Pmp_(W)	pPmp_(W)	FF	pFF	Efficiency_(%)	pEfficiency_(%)	Rs_(Ohm)	Rsh_(Ohm)
PANASONIC	VBHN240SA11	R0WF6GF08413	SHORTPULSE	20180917	HHMMSS	0.750	0.75	44.07412844382259	47.08474326095856	52.59423538721103	52.797160324158384	4.148917244467479	4.238358316682731	4.459276477212002	4.459401155318919	182.85991153545015	199.56201318895492	0.7796792206865083	0.8475996518340078	19.286643133170717	0.21048251084636	0.9345082662605986	7564.513405266817
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20180917	HHMMSS	0.750	0.75	44.070703737828424	47.04000152836704	52.59232773728366	52.827334189486606	4.1438838874184425	4.240275639450397	4.455575195599692	4.455741160164854	182.62387912637894	199.46257256044422	0.779347941720694	0.8473888911370606	19.254662128004455	0.21030023347473492	0.9299771199043885	7097.638135665522
PANASONIC	VBHN240SA11	R0WF6GF08410	20180627	20190925	HHMMSS	0.749	0.75	43.18624726076416	46.85672387431166	52.49964677781737	52.70624354552269	4.124406381636706	4.223347240690384	4.455940129610249	4.45618118286074	178.11763380123642	197.89221548236537	0.761397048011843	0.8425657587424815	18.803503053420737	0.20891063948352442	1.1143439070846413	7318.743466641038
PANASONIC	VBHN240SA11	R0WF6GF08411	20180627	20190925	HHMMSS	0.749	0.75	43.192918572362025	46.87589734506871	52.504178710292976	52.73150237244916	4.130919904935655	4.230442175521977	4.455729701501111	4.455822792845884	178.42648708283522	198.30577314401734	0.7626874818185441	0.8439900021323051	18.827249277134584	0.20924876598304593	1.1114265912295533	7094.977889140009
PANASONIC	VBHN240SA11	R0WF6GF08413	20180627	20190925	HHMMSS	0.750	0.75	43.14059741149384	46.73519041561836	52.4397545635232	52.658314878527364	4.145234976119601	4.249567221361266	4.472327272072382	4.472504554646017	178.827913280819	198.604333274289	0.7625021665601208	0.8432783903639404	18.854027742373127	0.20939077913574222	1.1126040337785652	7032.587743498701
PANASONIC	VBHN240SA11	R0WF6GF08414	20180627	20190925	HHMMSS	0.749	0.75	43.057750299676265	46.88559624959755	52.45332933548666	52.692183650923546	4.127819045966952	4.239230851981096	4.465686055608699	4.465863474066865	177.73460176349292	198.7588661348231	0.7587710247457888	0.8446462759698612	18.770962075555296	0.20991383227458138	1.1767821773110763	6765.703754923018
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20190909	114312	0.750	0.75	42.66183603262582	46.02285494580249	51.995139834160184	52.51406798476248	4.216412640499606	4.306539195709803	4.518606462910162	4.518807399787715	179.8799047148851	198.19922872256518	0.7656237185808552	0.8352230414731585	18.97277014100235	0.20904994444140412	1.0164866264800447	8100.686050670678
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20190909	114605	0.750	0.75	42.587568650822796	46.05938055109553	51.99519973404904	52.47620390579005	4.228139128788622	4.310700043929471	4.528125008112228	4.528319682871219	180.06616541251552	198.54817376497175	0.7648045401608604	0.8355383862291399	18.972847270121775	0.2092022211932204	1.0090611457504732	7862.245185775175
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20190909	114857	0.749	0.75	42.72328051368504	46.174501052384045	51.989921015268635	52.46542272395347	4.205616504247693	4.287185972537272	4.5152575067329614	4.515450434305815	179.67773364395768	197.9586732006884	0.7654072649023718	0.8356035540716072	18.97857182013474	0.2090950737503466	1.009439858171072	7856.029287652739
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20190909	115847	0.749	0.75	43.22926321952015	46.76312472580581	52.46916723369147	52.930929603140996	4.19787176206766	4.292351149982693	4.515845292749199	4.516082727051939	181.4709033642137	200.72375219359668	0.7658853718119618	0.8397061936307706	19.150817377638756	0.2118259098484233	1.0396466189933962	8977.998550519038
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20190909	120140	0.749	0.75	43.24257326218431	46.69431480425282	52.46805867858797	52.89637083476137	4.199241469963079	4.301861676159481	4.520040404145547	4.5202581382417835	181.58600691048096	200.8724833509415	0.7656760557929044	0.8401006783475743	19.159062765872363	0.2119397073561182	1.0625188917591963	9105.835220168461
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20190909	120436	0.749	0.75	43.26175469545793	46.6996139148941	52.465607745185345	52.88647692504765	4.1940431209655555	4.2983700283524096	4.517667147477769	4.517816574413483	181.44166468138465	200.73222078740994	0.7655050921642897	0.8401249023574654	19.155047100598154	0.2119157774782582	1.060835704352917	8863.032566281805
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20190909	121428	0.749	0.75	43.08266244164349	46.5421907120014	52.31034728478535	52.794685823860284	4.200253934591484	4.3305366287124745	4.544308851140551	4.544457857477978	180.95812243318983	201.5526616588436	0.7612418183087496	0.8400714928935483	19.09081433106802	0.21263507765904094	1.0914440031831634	7624.339551628479
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20190909	121721	0.750	0.75	43.04221537553147	46.68324870850652	52.30743696387871	52.74726295058727	4.206885354914485	4.323801430867924	4.5526071508634045	4.552760241517361	181.0736655063984	201.84909756340366	0.7603817357220372	0.8405278405633577	19.08693580856527	0.2127686959577993	1.1002681026805523	7677.321410823346
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20190909	122016	0.749	0.75	43.112603670448536	46.67662897674114	52.30228179145635	52.74231059849042	4.1976807409513555	4.320184858771922	4.548538840922302	4.548728579870988	180.97294611971054	201.65166576383186	0.7607134809232452	0.8405288767835518	19.095710898547757	0.21277666050093216	1.0856335505486099	7450.339375622203
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20190909	122945	0.749	0.75	43.20123631866826	46.849339063324344	52.51752910194482	52.98725633632348	4.193715417373426	4.299808502415891	4.532963731682869	4.533108470359722	181.17369079919186	201.44318643704693	0.7610419607355133	0.8386582795567348	19.123028609347212	0.2126249015737828	1.0988470488635815	6908.156846504418
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20190909	123238	0.750	0.75	43.13075094428319	46.77272725935283	52.5170095100544	52.95067129543903	4.208653249784506	4.3141470910824165	4.541707444802497	4.541872178692869	181.5223751273036	201.78442524792825	0.7610462000844141	0.8390372920439035	19.133668588412256	0.21269423762714823	1.0870332742774245	6662.9201264456115
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20190909	123533	0.750	0.75	43.236747570009285	46.69275219953512	52.518307912791755	52.94699972108253	4.199550220814247	4.32326173005714	4.543129707143263	4.543354460118619	181.57489280492237	201.8649886552915	0.7610092492004905	0.8391566210301813	19.133977691361665	0.21272105024713056	1.0938362366667873	6722.66193556509
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20200904	154404	0.750	0.75	43.249272873217734	46.80712110038895	52.53522416348662	52.85817330276622	4.18161921636333	4.3237850766180586	4.5435728822005474	4.544063890395223	180.85199054038858	202.38393169331596	0.7576614741245828	0.8425961087268468	19.064194653315866	0.21333946377787363	1.1511833626874852	7512.587088534305
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20200904	154519	0.750	0.75	43.157338035677256	46.838892724871684	52.53497870088529	52.81392779448254	4.187626837844635	4.320628814661009	4.543499440688488	4.5438984596316	180.72682700813516	202.3734695538965	0.757152890029271	0.8432891104470919	19.0479184968907	0.2132939208755153	1.14684736202972	7590.726818216423
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20200904	154641	0.750	0.75	43.1007376251541	46.85140630380064	52.52769305190334	52.82420402198829	4.201645312168861	4.320864236997131	4.544774588133268	4.545271626649264	181.09401219374877	202.4385659511141	0.7585835404377358	0.8431414661004792	19.082540651400226	0.21331694611969337	1.1347422359254882	7836.261435313161
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20200904	160805	0.750	0.75	43.057441269039465	46.611814068105545	52.36447649279824	52.70300154901985	4.185368421253543	4.310721982465321	4.527492604869448	4.52805928586039	180.21125498741685	200.93057154596886	0.7601291638087547	0.8419737760136826	18.987768495521642	0.21170837395556125	1.118450101645456	9791.093801940951
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20200904	160920	0.750	0.75	43.31912885775759	46.676904101391756	52.367395856795184	52.67705372676421	4.161249755485618	4.308073713944961	4.531399386817636	4.5318705327671704	180.26171436719375	201.08754360753557	0.759644115242795	0.8423376215425717	18.990156604612793	0.2118410976922882	1.1000902068972007	9433.538081655457
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20200904	161042	0.750	0.75	43.11484780832551	46.665432767614824	52.36584877666868	52.668440180752	4.1826553769688575	4.303449828090172	4.5256598877309395	4.526156528752265	180.33455001268663	200.8223486215455	0.7609373130009924	0.8424264927450736	19.020424485564053	0.2118133389692106	1.116569539684243	8833.516896936957
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20200904	173145	0.750	0.75	42.35141746230052	45.67499020428806	51.57536946898052	52.042079751310496	4.183874426092312	4.277831243748884	4.5040771465771545	4.504565274175205	177.1930124292785	195.38990015382768	0.7627784646313893	0.8334788475394074	18.683168337776834	0.20601841720662453	1.0068787913172164	8616.56997357638
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20200904	173300	0.750	0.75	42.24392579572295	45.52683208759349	51.57177905036461	51.97767033789236	4.195141799300036	4.296818056630744	4.509289232365414	4.5097391271055125	177.2192588721664	195.62051417516764	0.7620627088909683	0.8345380939362671	18.6935191007033	0.20634528332277263	1.0147448562633028	8302.241967409976
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20200904	173422	0.750	0.75	42.23666038938032	45.58873051414115	51.57332145451126	51.97808909785499	4.203167420133011	4.294400662229143	4.512644391130614	4.51310554369675	177.5277548838658	195.7762745101137	0.7627988814315021	0.8345728659854492	18.70385608956613	0.20626471993542636	1.006081178908956	8837.329623331494
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20200904	174123	0.749	0.75	42.902180314636176	46.46846225178914	52.18177442028731	52.535266690224006	4.185784583583902	4.29769257184997	4.513412232733089	4.513812681381717	179.57928496314088	199.7071650448049	0.762486911735769	0.8421688486427971	18.942985456828982	0.21066182125876962	1.090148587173028	9942.287808332912
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20200904	174238	0.750	0.75	42.99113465894882	46.41416375506118	52.18675524906008	52.51296877517814	4.174280674419963	4.303890584996093	4.514538088172006	4.514973307207263	179.45706257823633	199.76148239587474	0.7617052312288687	0.8425389626304685	18.928302975006254	0.2106991949607479	1.081220800864129	8342.64128329978
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20200904	174401	0.749	0.75	42.987464805524766	46.31744532637964	52.18172492854831	52.501912825101115	4.190386536634743	4.311169247511062	4.512867012822705	4.513355497185389	180.13409376513084	199.68234591436286	0.7649357387131324	0.8426844914570985	19.013172750682585	0.21076492843612138	1.0526902031954466	8895.124280929589
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20210901	143828	0.750	0.75	43.096817721973494	46.982134728245754	52.59357857402941	52.87691606431063	4.186123340158775	4.325889594044421	4.544230491303193	4.5450342013530785	180.40859455252158	203.23952772691132	0.7548560665313516	0.8456777484132474	19.02449683479966	0.21432070692292635	1.224747442205052	8225.045810634834
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20210901	143944	0.750	0.75	42.90699390227161	46.98488627740801	52.5862914441221	52.83537183086347	4.205873171555854	4.328832540978582	4.549266331625448	4.550080233497537	180.46137452567478	203.38970465182183	0.7543455870757134	0.8460287910944462	19.032464541931237	0.21450614305439225	1.2352655321732733	8003.3900180037435
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20210901	144109	0.750	0.75	43.12386528253241	46.90964981807985	52.5796497358025	52.82388094289582	4.2088334937923095	4.33596247087642	4.550972584258693	4.551760378186174	181.50116858290974	203.39848113314912	0.758503375117772	0.84593697711283	19.128783504405902	0.2143658655808432	1.161808092619853	8164.648391640699
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20210901	151621	0.750	0.75	42.86654339528611	46.52503887754421	52.13066112632958	52.44297915491486	4.132743691815745	4.27560116646761	4.490042159733244	4.490903606398127	177.15643680681453	198.92251049477895	0.7568560468053009	0.8446228828135168	18.66557405497611	0.20958893268388618	1.1773241989579846	9509.082309031028
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20210901	151736	0.749	0.75	42.79816869855058	46.533931161638044	52.127455806417565	52.41061604319537	4.141278983135911	4.269221725777719	4.486319309310037	4.487028350823857	177.23915654801274	198.66366990110993	0.7578843951774511	0.8447736827455398	18.699229853349742	0.209595763111439	1.1597038836699463	8724.171756793903
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20210901	151859	0.749	0.75	42.91122522233832	46.399382470193075	52.12227767632721	52.39704235638757	4.143440102348345	4.279136072005885	4.484220668353525	4.484981331182326	177.80009142713834	198.54927124700072	0.7607143666866394	0.8448913903980407	18.76901879761239	0.20959353700975633	1.127294477732409	9639.097825837762
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20210901	153436	0.750	0.75	42.90901337280655	46.698254220203964	52.33110741902167	52.63478449902118	4.141547681970107	4.258309542495625	4.474310373787657	4.475267560318113	177.7097248697713	198.85562156378114	0.7589709655938219	0.8442013033312221	18.74412550846017	0.2097451184163306	1.1559341709717308	9327.24090756229
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20210901	153551	0.750	0.75	43.114085480942	46.67217721608172	52.32895240247974	52.60233871586346	4.127405652860869	4.267635470866377	4.482792405471933	4.4835659333239075	177.94932013196674	199.17983898991193	0.7585874702709492	0.844533269535155	18.747757159272656	0.2098448732277618	1.154270424075395	9968.801666685997
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20210901	153713	0.749	0.75	42.99479380837546	46.701484716610224	52.31917782194088	52.59469253168482	4.141229268454586	4.252255303142342	4.4712023272492445	4.472075395289482	178.05129851041445	198.58663605082688	0.7611318787899204	0.8443042624902238	18.805338269027725	0.20974229887043822	1.1316929329863363	9693.002371690554
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20210901	155245	0.750	0.75	41.82125386583627	45.41765922402219	51.33137171477259	51.74199296023052	4.174464856318028	4.269580057978627	4.484432813197297	4.4852740577527	174.581354510088	193.91433210295418	0.7584159659075647	0.8355602513841391	18.399865792874408	0.20437449898483065	1.073065885438565	8462.17294359919
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20210901	155400	0.750	0.75	41.85107914710043	45.41791295915518	51.33221742337301	51.69976592919667	4.17736093826846	4.27074100027056	4.487035037000214	4.487832675663176	174.82706325347905	193.9681430213836	0.759030411009498	0.8359978776537236	18.434494345157823	0.20452809588662488	1.0592691033192334	8368.627625125284
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20210901	155522	0.749	0.75	41.9137289853445	45.44571224030997	51.32346010469793	51.68869983631147	4.177559797544631	4.255657854628808	4.475417150794515	4.4761426712378265	175.0971091743563	193.4014022546757	0.7623063305565324	0.8359110952743328	18.492330598658498	0.20425480955121247	1.0240068431652833	8637.681488737348
PANASONIC	VBHN240SA11	R0WF6GF08411	PIDP	20220808	090915	0.749	0.75	41.6061658574716	44.64840506953137	50.94239218938836	51.649273662047946	4.138770926849555	4.222145866957897	4.441595171234793	4.442152873431333	172.19838962858407	188.5120789305839	0.7610457734163969	0.8216397921222287	18.16822894010462	0.19889446210113682	0.9230629183123016	7760.325527937077
PANASONIC	VBHN240SA11	R0WF6GF08413	PIDP	20220808	104022	0.750	0.75	42.44535132304254	45.90189424253934	51.859689331563246	52.39667815903127	4.125668150359511	4.246121581809596	4.4621637656415905	4.4626627801027166	175.1154340842965	194.9050237891879	0.7567440396209261	0.8335376250661513	18.46387397418368	0.20550454704332383	1.1039203584108281	7904.044050646395
PANASONIC	VBHN240SA11	R0WF6GF08413	PIDP	20220808	104141	0.750	0.75	42.568215631704774	45.82953228183489	51.86317829204551	52.33397841988006	4.116062064024679	4.257871077198831	4.464392585567244	4.464892341264906	175.21341749488238	195.13623998437492	0.7567385431060576	0.835109049678351	18.476983198662886	0.20577927644992453	1.0820315522626038	8534.080942500566
PANASONIC	VBHN240SA11	R0WF6GF08410	PIDP	20220808	105205	0.750	0.75	42.88420200988839	46.30877200212732	52.12287573299741	52.60951108212334	4.1146288104618165	4.24013667921096	4.450715408528359	4.451232271222283	176.45257310355132	196.3555227354376	0.7606236101065508	0.8384913720192718	18.605203634233142	0.2070377564318775	1.102843428426026	9106.31380112734
PANASONIC	VBHN240SA11	R0WF6GF08410	PIDP	20220808	105324	0.750	0.75	42.773386510402645	46.2921128515755	52.13413672747008	52.545316677152385	4.123128883104087	4.240621156810606	4.4585785487852565	4.459140447108921	176.3601853492159	196.30731315185525	0.7587207083937973	0.8378211391000749	18.583806570617035	0.20685718427817718	1.0946433967849432	9308.243893139163
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20220809	091430	0.750	0.75	42.95253093062068	46.89350009871562	52.53478466599759	52.92195220498794	4.199195340088835	4.308984339862053	4.536464057484309	4.536919748463072	180.3660677288839	202.06335756668523	0.7568161765098103	0.8415707094206835	19.013232070366286	0.21300445026653703	1.1819787383525282	8281.499062300136
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20220809	091543	0.750	0.75	42.892621054709096	46.91465234295498	52.533046882633556	52.890966263382225	4.210734047923334	4.314803772919284	4.545062073350284	4.545528537874476	180.60941987973686	202.42751893457867	0.7564286829178964	0.8419836577669665	19.03226364872411	0.21331411798373395	1.1676079525950351	7704.969213548741
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20220809	091703	0.750	0.75	43.09237967738487	46.82368433343393	52.53239784163556	52.8870663805102	4.1921359147743775	4.318523319771675	4.540587544601574	4.541040849755698	180.6491124986586	202.20917271156205	0.7573498681938985	0.8419687370346344	19.04669035827359	0.21319869480501247	1.15610103138419	8608.42121148572
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20230908	114336	0.750	0.75	41.22364489912006	44.84579112110049	50.84120551635785	51.44670371049406	4.169457473878509	4.226747941793281	4.44803407111815	4.448337574216087	171.88023432514981	189.5518553192029	0.7600497003927233	0.8282715577892548	18.118151724913925	0.1998094363727391	0.9993477202144336	8016.44487898771
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20230908	114447	0.750	0.75	41.350586719156375	44.86875611321647	50.85477723131228	51.38505823913679	4.151507813977262	4.230101374847142	4.453021169613541	4.453358500583367	171.6672838771221	189.7993869221981	0.7580555291643735	0.8294119616911931	18.088241857256588	0.19998785659503712	1.0313448202623219	8133.110356506822
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20230908	114605	0.749	0.75	41.48541947438692	44.87933690293742	50.845409901167635	51.36951773160593	4.1210443359267765	4.220583963721247	4.4440469143471395	4.44443492071252	170.9632529484686	189.41700963498084	0.7566105362270308	0.8296538565157388	18.05214685160913	0.20000693804966377	1.03577343362489	7921.796675542946
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20230908	122914	0.750	0.75	42.62396862886901	46.47357915802936	52.0694323832163	52.47628757230699	4.107912093866765	4.2252372243631875	4.450457332968204	4.450844034219515	175.09551621912857	196.36189660789486	0.7555923283662324	0.8407206963833004	18.453756166679444	0.20695073401502348	1.1770709968028092	8752.580775055845
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20230908	123027	0.750	0.75	42.869739975608724	46.4652162315427	52.185953475610205	52.450356291545376	4.1114933394844035	4.232240323819732	4.456319500678051	4.456704549204693	176.25865037514353	196.65196179013813	0.7579149909094088	0.8412711513951031	18.57741671977363	0.2072684339271211	1.1396610777097835	9452.235998944421
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20230908	123148	0.750	0.75	42.55088166960898	46.4749790495478	52.072539571053966	52.43860903373299	4.132500758016627	4.227421148404397	4.4525616718587155	4.452952974683425	175.84155075393488	196.46930930570963	0.7584078209589545	0.8413863194915849	18.5446715594029	0.20720124435638215	1.1608487443602027	9405.11661098981
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20230908	124119	0.750	0.75	42.823516449377266	46.04282260819436	51.846470935246174	52.253128528219364	4.072221213064627	4.257241021422367	4.460410954498712	4.460885378715532	174.3868321031761	196.0153931496782	0.7540838058440239	0.8409241323598201	18.38122143360568	0.20660977107192305	1.1658547225867415	8547.3224300808
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20230908	124232	0.750	0.75	42.43146572563144	46.16293218000989	51.85321344837353	52.229876767672735	4.15533328663449	4.247500337737133	4.461707629650997	4.462056934146411	176.31688193040682	196.07707002552837	0.7621090400794062	0.8413422528663868	18.591541280154562	0.2067513275847412	1.1039479439251905	8695.952807828473
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20230908	124353	0.750	0.75	42.524591638468195	46.176237939645276	51.847726439670694	52.225247429989956	4.1299930442557775	4.246880916603739	4.462326484208748	4.462751513890426	175.62626767669104	196.10498370643307	0.7590989888314851	0.8414056394504363	18.51425264365836	0.20673087579958155	1.1431511098317084	8576.954601259871
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20231009	124524	0.749	0.75	42.817784331182914	46.796866742406145	52.42514489787859	52.80042816068146	4.18452612537653	4.3048489232691285	4.5239594391449796	4.524596064025578	179.17213716457272	201.45344140841598	0.7554611440845894	0.8432521033961335	18.917028263328802	0.21269492596203615	1.1956598956287692	8077.874301048219
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20231009	124656	0.749	0.75	42.937789477812	46.816039286020676	52.4226144542779	52.754864297526815	4.180291738503318	4.305003913734214	4.5273725465717645	4.527710373522539	179.49248662369217	201.5432323518537	0.7562778216108376	0.8437758107894343	18.95258332597652	0.21280918086244632	1.1946582141135715	7775.754996131197
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20231009	124828	0.750	0.75	43.01289005994618	46.823370269100124	52.41740351858599	52.741801430325886	4.193793216747195	4.314481959297338	4.538815114666495	4.539522991627913	180.38716656609512	202.01858629953185	0.7582067387569492	0.8437740181773319	19.003669079631926	0.21282524888291854	1.175084753086043	7456.4577059942685
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240617	151801	0.749	0.75	42.782123590835866	46.84255198849331	52.42842182355789	52.79318970511167	4.188904939238999	4.298499298655546	4.52125956751879	4.521771981815427	179.21024882078567	201.35267686977446	0.7560258011253512	0.8434723428348992	18.922903761568183	0.2126093430265332	1.2158687686127594	7988.267611076463
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240617	151933	0.749	0.75	42.87706719414171	46.90521763785997	52.42699868351345	52.74024006172465	4.182370726599757	4.296773584424759	4.52643451248082	4.526920375695509	179.32779067522907	201.54110011805102	0.7556772719268948	0.8441481379785132	18.932151954396236	0.21277275084492434	1.204645560612276	7626.308875370965
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240705	150542	0.750	0.75	42.83555963803592	46.694760977079056	52.402046494275545	52.77668694169225	4.1779562265955255	4.315168643514045	4.532037855243813	4.532649738789313	178.96509310943614	201.4957683846748	0.7535751242058805	0.842309397133372	18.869722769875363	0.21245312271018266	1.2235214842629367	7719.280854795753
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240705	150715	0.750	0.75	42.80818292543658	46.70951732982664	52.402679124408024	52.72775730041812	4.19638974274072	4.315715511834568	4.534521554471626	4.535314014923893	179.63981973367052	201.58498849063838	0.7559927816352808	0.8429688500073509	18.94883561140181	0.21263664227110524	1.196687450178362	7984.4716420050945
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240708	092232	0.750	0.75	42.81777239014453	46.761677153142124	52.390434871280135	52.76343851118768	4.198915767446044	4.310488267975324	4.5366641779295005	4.537296293077188	179.78821961589378	201.56566075946887	0.7564367084220966	0.8419500287677943	18.94808580710415	0.2124323520192658	1.184812603470014	7870.980960088269
PANASONIC	VBHN240SA11	R0WF6GF08414	X	20240708	092403	0.748	0.75	42.941921797455535	46.61216421050127	52.39188231746081	52.7277463891812	4.192093115775489	4.316639947538284	4.529285235848751	4.5299582011601975	180.01653474528274	201.20793007226408	0.7586102805482898	0.8423870635386315	19.016711698131072	0.21255343032661225	1.1410234092478306	7944.031624095431
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20240708	132223	0.750	0.75	42.209115968316304	45.865826121067315	51.68346981097177	52.1183593443722	4.137790938042678	4.23738910179036	4.447905682863298	4.448575827304915	174.6524975564917	194.35135175002227	0.7597445061391951	0.8382543812629627	18.414049839240686	0.20490949328057212	1.098264790207873	8508.089816153037
PANASONIC	VBHN240SA11	R0WF6GF08413	X	20240708	132352	0.748	0.75	42.33394410288607	45.89873745025256	51.6870870022581	52.085753205025306	4.13880452850023	4.229963525573391	4.443115608634453	4.4437748841317415	175.21191956230047	194.14998528443775	0.7629463106726768	0.8388153380791218	18.507718478931483	0.20508155377268134	1.0720619040836625	8225.18166403926
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20240708	133333	0.750	0.75	42.411734020782625	46.09753147741122	51.9112814168934	52.3255391844356	4.131880710719694	4.238053635818546	4.450789393946975	4.451464512470443	175.24022570864597	195.3638108801025	0.7584640660791859	0.838740261382303	18.478521446562343	0.20600489154996632	1.1344840619640897	8764.290255608048
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20240708	133503	0.749	0.75	42.49654671536741	46.02471288314616	51.922642299227405	52.3008485949646	4.137081489560265	4.244609631089727	4.450484056802919	4.451177187513539	175.81167678637956	195.3569395719416	0.7608230843437781	0.8391608710128255	18.550228983758366	0.20612487343653577	1.090348855260742	9539.046186243819
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20240708	134412	0.750	0.75	41.99261597907187	45.598564071163	51.5645332488525	52.009850741910014	4.108316299971493	4.227413641849995	4.439169265887332	4.439794883522969	172.51894870526436	192.7639918032055	0.7536748219075284	0.8347903064000474	18.174519261178254	0.2030729324622913	1.1528005092589828	8553.935283871771
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20240708	134542	0.750	0.75	42.08862133342182	45.74518935210224	51.572615657170715	51.97465055278039	4.1233707284477	4.216627480099446	4.442198854650496	4.442879170894637	173.54698920695094	192.89042250442688	0.7575301618243763	0.8353232778779753	18.28871934062969	0.20327167972198112	1.1016656477480116	7609.3810841217955
PANASONIC	VBHN240SA11	R0WF6GF08410	SHORTPULSE	20180627	HHMMSS	0.999	1	43.302279270998405	46.889406326198696	52.663635380264175	52.75721222310457	5.573278384390241	5.735275552452743	6.03991495053126	6.040210519619776	241.335657055885	268.92366577167036	0.7587170341842866	0.8439080091420456	19.103690590559054	0.21287507059892335	0.8304242975787749	5532.873330209932
PANASONIC	VBHN240SA11	R0WF6GF08410	X	20180627	HHMMSS	0.999	1	43.386333792497354	46.85688553466783	52.505748148549884	52.70912374425027	5.587737626431368	5.732218894078586	6.042238452248216	6.042559748494888	242.4314498052482	268.59392457950054	0.7641599058124164	0.8433142427541372	19.191209327477495	0.2126226706491572	0.8074352168758336	5490.904695406134
PANASONIC	VBHN240SA11	R0WF6GF08411	SHORTPULSE	20180627	HHMMSS	0.999	1	43.34480744365114	46.928606192096666	52.57495160238292	52.71694020830694	5.581694096809677	5.735909960915253	6.042692075722645	6.042956060114273	241.93745583557973	269.17825970911645	0.7615418309884517	0.844968170405532	19.151621310670542	0.21307986715863417	0.8241397511645182	5375.604683679412
PANASONIC	VBHN240SA11	R0WF6GF08411	X	20180627	HHMMSS	1.000	1	43.26727739500498	46.87602231367379	52.62915039272452	52.73382566819066	5.591679999283973	5.7438319792289745	6.044227358158469	6.044351484914562	241.93676963312092	269.2479960243305	0.7605621808001883	0.8447213859152766	19.136803132496322	0.21297076511148832	0.828315068172854	5321.021089849544
